Brand/Company Name,Audience Segment,Audience List Type,Creative Size,DMA Name,Exchange,Impressions,Measurable Impressions,Viewable Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Internet and Online Activities,Third Party,300x250,"Grand Rapids-Kalamazoo, Michigan",Google Ad Manager,1307917,1046334,640670,437,11,1989.961691,638.7777028
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Home and Garden Â» Home Improvement (DIY),Third Party,300x250,"Detroit, Michigan",TeadsTv,964158,771326,472283,327,9,1448.085051,464.8353014
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Home and Garden,Third Party,300x250,"Savannah, Georgia",Google Ad Manager,1542009,1233607,755338,482,19,2336.145676,749.902762
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Hobbies Â» Reading,Third Party,320x50,"Little Rock-Pine Bluff, Arkansas",Google Ad Manager,1027049,821639,503090,386,19,1540.630708,494.5424573
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Hobbies Â» Games,Third Party,300x50,"South Bend-Elkhart, Indiana",OpenX,1083479,866783,530731,411,24,1676.376909,538.1169878
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Hobbies,Third Party,300x250,"Atlanta, Georgia",BidSwitch,1807616,1446093,885443,576,21,2692.670851,864.3473432
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Health and Fitness Â» Exercise,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,1042130,833704,510477,382,13,1568.680042,503.5462935
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Health and Fitness,Third Party,300x250,"South Bend-Elkhart, Indiana",Smart RTB+ (Smartadserver),1140134,912107,558483,428,21,1714.335272,550.3016223
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Education and Career Â» Colleges and Universities,Third Party,300x250,"Indianapolis, Indiana",PubMatic,946449,757159,463608,274,27,1453.684455,466.6327101
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Education and Career,Third Party,300x250,"Nashville, Tennessee",Google Ad Manager,1590175,1272140,778931,504,17,2380.668155,764.1944778
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Beauty and Style Â» Fashion and Accessories,Third Party,300x250,"Jacksonville, Florida",PubMatic,1138550,910840,557707,377,25,1767.329823,567.3128732
Choose your advertiser name,Hobbies and Interests (Affinity) Â» Beauty and Style,Third Party,320x50,"Chicago, Illinois",Sovrn,1040426,832341,509642,377,13,1573.624974,505.1336167
Choose your advertiser name,Hobbies and Interests (Affinity),Third Party,300x250,"Nashville, Tennessee",Google Ad Manager,1973095,1578476,966501,636,31,2907.571714,933.3305202
Choose your advertiser name,Hobbies & Interest,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,961242,768994,470855,310,9,1466.814537,470.8474664
Choose your advertiser name,Healthcare Â» Healthy Living Â» Health Attitude,Third Party,300x50,"Knoxville, Tennessee",Google Ad Manager,981593,785274,480823,392,24,1567.67365,503.2232417
Choose your advertiser name,Healthcare Â» Healthy Living,Third Party,320x50,"Tampa-St Petersburg (Sarasota), Florida",PubMatic,1058557,846846,518524,396,15,1681.106925,539.6353229
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Subsidy Indicator | Subsidy Qualification Â» unknown,Third Party,320x50,"Detroit, Michigan",BidSwitch,2284535,1827628,1119057,390,15,2829.232561,908.1836521
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Subsidy Indicator | Qualify for Tax Credits,Third Party,300x250,"Miami-Ft. Lauderdale, Florida",PubMatic,1294436,1035549,634067,255,15,1588.279691,509.8377808
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Subsidy Indicator | Qualify for Medicaid,Third Party,300x250,"Miami-Ft. Lauderdale, Florida",Google Ad Manager,1381480,1105184,676704,287,12,1715.929205,550.8132748
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Subsidy Indicator | Qualify for Cost Sharing/Tax Credits,Third Party,320x50,"Detroit, Michigan",Google Ad Manager,1632133,1305706,799484,344,21,2024.794753,649.9591157
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Premium Tolerance Index Health Insurance Premium payment Â» out of pocket,Third Party,300x250,"Detroit, Michigan",Google Ad Manager,1324277,1059422,648684,227,22,1629.493698,523.0674771
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Insurance Direct Pay Index | Private Insurance Â» Direct,Third Party,300x250,"Chicago, Illinois",Magnite DV+,1723896,1379117,844433,321,19,2132.126253,684.4125272
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Index | Self-Management,Third Party,300x250,"Atlanta, Georgia",Magnite DV+,1204978,963982,590246,267,23,1508.730116,484.3023672
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Index | Proactive Health Management,Third Party,300x250,"West Palm Beach-Ft. Pierce, Florida",Google Ad Manager,1154694,923755,565615,242,22,1444.64462,463.730923
Choose your advertiser name,Health | Insurance/Financial Behaviors Health Index | Manage the Business Side of Health,Third Party,300x250,"Jackson, Mississippi",OpenX,1205606,964485,590554,251,11,1509.12894,484.4303897
Choose your advertiser name,Health | Insurance/Financial Behaviors | Single Service Plan Index | Disability,Third Party,300x250,"Jacksonville, Florida",Google Ad Manager,1896507,1517206,928985,346,23,2329.671593,747.8245814
Choose your advertiser name,Health | Insurance/Financial Behaviors | Insurance Responder Index Health Insurance Responder (18-64) Â» Likely,Third Party,320x50,"Chicago, Illinois",Google Ad Manager,2130048,1704038,1043382,375,11,2648.742023,850.2461894
Choose your advertiser name,Health | Insurance/Financial Behaviors | Insurance Responder Index | Long Term Care Insurance Responder Â» likely,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,1275479,1020383,624781,244,25,1558.953411,500.4240449
Choose your advertiser name,Health | Insurance/Financial Behaviors | Insurance Responder Index | Investment Products Â» Insurance,Third Party,320x50,"Detroit, Michigan",Magnite DV+,1721673,1377338,843344,314,19,2123.983821,681.7988065
Choose your advertiser name,Health | Insurance/Financial Behaviors | Influence Index | Brand Influence Â» Likely,Third Party,320x50,"Miami-Ft. Lauderdale, Florida",Taboola,2122281,1697825,1039578,380,8,2596.387977,833.4405406
Choose your advertiser name,Health | Insurance/Financial Behaviors | Healthcare Treatment Preference | Personal Doctor or Personal Care Physician,Third Party,320x50,"Chicago, Illinois",Google Ad Manager,4582146,3665717,2244519,783,13,5729.050785,1839.025302
Choose your advertiser name,Health | Insurance/Financial Behaviors | Eye & Vision | Vision,Third Party,320x50,"Miami-Ft. Lauderdale, Florida",OpenX,1448167,1158534,709370,282,17,1772.289011,568.9047725
Choose your advertiser name,Health | Insurance/Financial Behaviors | Engagement Index | Engagement with Pharmacists,Third Party,300x250,"Chicago, Illinois",Magnite DV+,1865864,1492691,913975,409,8,2298.605421,737.8523401
Choose your advertiser name,Health | Insurance/Financial Behaviors | Engagement Index | Brand Engagement Likely,Third Party,320x50,"Detroit, Michigan",BidSwitch,2282181,1825745,1117904,417,15,2840.458846,911.7872896
Choose your advertiser name,Health | Insurance/Financial Behaviors | Communication Channel Preference | Web,Third Party,300x50,"Nashville, Tennessee",Google Ad Manager,1393649,1114919,682665,270,16,1719.99142,552.1172458
Choose your advertiser name,Health | Insurance/Financial Behaviors | Communication Channel Preference | Phone,Third Party,320x50,"Chicago, Illinois",Google Ad Manager,1338565,1070852,655683,268,20,1644.740901,527.9618292
Choose your advertiser name,Health | Insurance/Financial Behaviors | Communication Channel Preference | Email,Third Party,320x50,"Chicago, Illinois",Smart RTB+ (Smartadserver),1704994,1363995,835174,295,17,2108.607732,676.863082
Choose your advertiser name,Health | Insurance/Financial Behaviors | Communication Channel Preference | Cell,Third Party,300x250,"Miami-Ft. Lauderdale, Florida",OpenX,1383118,1106494,677506,309,10,1744.295728,559.9189287
Choose your advertiser name,Health | Behaviors Health Personality Segments | Willful Endurer,Third Party,300x250,"Grand Rapids-Kalamazoo, Michigan",Magnite DV+,2037903,1630322,998246,350,20,2535.327665,813.8401805
Choose your advertiser name,Health | Behaviors Health Personality Segments | Self Achiever,Third Party,320x50,"Jacksonville, Florida",Google Ad Manager,1604496,1283597,785946,317,22,1992.000298,639.4320957
Choose your advertiser name,Health | Behaviors Health Personality Segments | Direction Taker,Third Party,320x50,"Chicago, Illinois",PubMatic,1351135,1080908,661840,245,2,1669.96211,536.0578373
Choose your advertiser name,Health | Behaviors Health Personality Segments | Balance Seeker,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,1370478,1096382,671315,234,6,1692.340503,543.2413015
Choose your advertiser name,Health | Behaviors Health & Wellness Shopping | Loyalty Shoppers,Third Party,300x250,"Champaign & Springfield-Decatur,Illinois",PubMatic,1741966,1393573,853285,319,11,2141.336106,687.36889
Choose your advertiser name,Health | Behaviors Health & Wellness Shopping | Front of Store Spenders,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,1849910,1479928,906160,309,18,2320.677643,744.9375234
Choose your advertiser name,Health | Behaviors | Purchase Channel | Retail Store,Third Party,300x250,"Augusta, Georgia",BidSwitch,1290678,1032542,632225,249,13,1574.545273,505.4290326
Choose your advertiser name,Health | Behaviors | Purchase Channel | Mail Order,Third Party,300x50,"Chicago, Illinois",Taboola,1239620,991696,607215,224,16,1520.625436,488.120765
Choose your advertiser name,Health | Behaviors | Purchase Channel | Drug Store,Third Party,300x50,"Memphis, Tennessee",Index Exchange,3229750,2583800,1582061,567,22,4061.397703,1303.708663
Choose your advertiser name,Health | Behaviors | Prescription Non-Compliance | Reason Â» Just Don't,Third Party,300x250,"Chicago, Illinois",PulsePoint,2135241,1708193,1045927,362,19,2635.391787,845.9607636
Choose your advertiser name,Health | Behaviors | Prescription Non-Compliance | Reason Â» Dislike Prescription,Third Party,300x250,"Atlanta, Georgia",Google Ad Manager,2711683,2169346,1328291,509,18,3390.096549,1088.220992
Choose your advertiser name,Health | Behaviors | Adherence | Multiple Prescriptions,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,4095459,3276367,2006120,698,20,5123.629328,1644.685014
Choose your advertiser name,Health | Behaviors | Adherence | Brand Preference,Third Party,320x50,"Nashville, Tennessee",OpenX,1618827,1295062,792966,286,10,2036.403067,653.6853845
Choose your advertiser name,Health | Behaviors | Adherence | Adherence Maintenance,Third Party,320x50,"Chicago, Illinois",Kargo,1555709,1244567,762048,325,19,1921.055163,616.6587073
Choose your advertiser name,Global Â» B2B Â» Professional Group Â» Business Professional,Third Party,320x50,"Atlanta, Georgia",Index Exchange,1590699,1272559,779188,277,12,2172.450705,697.3566763
Choose your advertiser name,Geographic Â» IP based Â» United States,Third Party,320x50,"Nashville, Tennessee",BidSwitch,1862555,1490044,912354,630,9,2750.25303,882.8312226
Choose your advertiser name,Financial Services Â» Loans Â» Interest (Affinity),Third Party,300x250,"Huntsville-Decatur (Florence), Alabama",Yahoo Exchange,1004595,803676,492091,346,15,1602.607793,514.4371016
Choose your advertiser name,Financial Services Â» Loans,Third Party,320x50,"Indianapolis, Indiana",Magnite DV+,925889,740711,453537,310,20,1469.540196,471.7224029
Choose your advertiser name,Financial Services Â» Investing and Trading Â» Interest (Affinity),Third Party,320x50,"Peoria-Bloomington, Illinois",PubMatic,1160562,928450,568490,370,14,1772.657924,569.0231936
Choose your advertiser name,Financial Services Â» Investing and Trading,Third Party,300x250,"Detroit, Michigan",PubMatic,1143797,915038,560278,368,20,1746.471315,560.6172921
Choose your advertiser name,Financial Services Â» Insurance Â» Interest (Affinity),Third Party,320x50,"Jacksonville, Florida",Google Ad Manager,1056041,844833,517291,295,7,1663.468495,533.9733869
Choose your advertiser name,Financial Services Â» Insurance Â» In-Market,Third Party,320x50,"Nashville, Tennessee",Google Ad Manager,904590,723672,443104,326,14,1454.566923,466.9159823
Choose your advertiser name,Financial Services Â» Insurance,Third Party,320x50,"Atlanta, Georgia",Google Ad Manager,1023872,819098,501534,361,27,1609.999288,516.8097714
Choose your advertiser name,Financial Services Â» Financial Planning,Third Party,300x250,"Nashville, Tennessee",Smart RTB+ (Smartadserver),1222479,977983,598819,399,20,1859.694107,596.9618083
Choose your advertiser name,Financial Services Â» Banking Â» Interest (Affinity),Third Party,320x50,"Grand Rapids-Kalamazoo, Michigan",Google Ad Manager,1063476,850781,520933,335,30,1639.510676,526.282927
Choose your advertiser name,Financial Services Â» Banking Â» Banking Channel Preference Â» Online Banking,Third Party,300x50,"Memphis, Tennessee",Google Ad Manager,970245,776196,475265,339,8,1515.258991,486.3981361
Choose your advertiser name,Financial Services Â» Banking,Third Party,320x50,"Huntsville-Decatur (Florence), Alabama",Google Ad Manager,1278303,1022642,626164,424,23,1947.881958,625.2701085
Choose your advertiser name,Financial Services,Third Party,300x250,"Tampa-St Petersburg (Sarasota), Florida",PubMatic,1570705,1256564,769394,513,4,2327.646544,747.1745406
Choose your advertiser name,Family,Third Party,300x250,"Miami-Ft. Lauderdale, Florida",OpenX,937528,750022,459238,330,18,1447.267974,464.5730197
Choose your advertiser name,Enthusiast» Sports Interests Â» Sports Vertical,Third Party,300x250,"Grand Rapids-Kalamazoo, Michigan",PubMatic,3527496,2821997,1727909,741,19,4656.679437,1494.794099
Choose your advertiser name,Enthusiast» Sports Interests Â» Sports Fan,Third Party,320x50,"Chicago, Illinois",PubMatic,1392748,1114198,682223,350,20,1850.807162,594.109099
Choose your advertiser name,Enthusiast» Shopper Segments Â» Mall Lovers and Frequent Shoppers,Third Party,300x250,"Chicago, Illinois",PubMatic,1668412,1334730,817255,399,19,2218.739244,712.2152973
Choose your advertiser name,Enthusiast» Leisure Activities/Hobbies Â» Golf Lover,Third Party,300x250,"Miami-Ft. Lauderdale, Florida",PubMatic,1347183,1077746,659904,361,8,1794.498838,576.034127
Choose your advertiser name,Enthusiast» Leisure Activities/Hobbies Â» Do It Yourself Enthusiast,Third Party,320x50,"Detroit, Michigan",Magnite DV+,1190466,952373,583138,283,18,1581.16808,507.5549537
Choose your advertiser name,Enthusiast» Important Life Events Â» Home Improvers,Third Party,300x250,"Indianapolis, Indiana",Index Exchange,1082663,866130,530331,261,26,1439.9045,462.2093445
Choose your advertiser name,Enthusiast» All Entertainment Â» Entertainment Vertical,Third Party,300x250,"Chicago, Illinois",Google Ad Manager,3672217,2937774,1798799,789,9,4844.177497,1554.980977
Choose your advertiser name,Enthusiast» Activities Â» St. Paddy's Day Enthusiast,Third Party,300x250,"Atlanta, Georgia",Google Ad Manager,1758664,1406931,861464,385,11,2334.442311,749.3559818
Choose your advertiser name,Entertainment Â» Sports Fan,Third Party,300x250,"Chicago, Illinois",Magnite DV+,1055362,844290,516959,379,20,1683.263682,540.3276419
Choose your advertiser name,Entertainment Â» Downloaded/Streamed From Internet Â» Netflix-Used Lst 30 Days,Third Party,300x250,"Chicago, Illinois",Google Ad Manager,1339868,1071894,656321,259,16,1767.029307,567.2164075
Choose your advertiser name,Entertainment,Third Party,300x250,"Chicago, Illinois",PubMatic,1104302,883442,540932,359,19,1753.665187,562.926525
