Brand/Company Name,Audience Segment,Audience List Type,Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,In-Market Categories » Financial Services » Insurance » Home Insurance,Custom Audience,487353,166,30,721.796134,231.696559
Choose your advertiser name,In-Market Categories » Financial Services » Insurance » Life Insurance,Custom Audience,1127600,398,49,2073.48179,665.5876546
Choose your advertiser name,In-Market Categories » Financial Services » Insurance » Travel Insurance,Custom Audience,233548,51,9,400.980025,128.714588
Choose your advertiser name,In-Market Categories » Financial Services » Investment Services,Custom Audience,45541983,11768,1170,73208.93137,23500.06697
Choose your advertiser name,In-Market Categories » Financial Services » Tax Preparation Services & Software,Custom Audience,2648190,652,149,4780.43608,1534.519982
Choose your advertiser name,In-Market Categories » Gifts & Occasions,Custom Audience,334999,96,3,505.268159,162.191079
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Flowers,Custom Audience,1165754,277,17,1930.226834,619.6028137
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Gift Baskets,Custom Audience,5472905,1429,137,8978.209501,2882.00525
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Holiday Items & Decorations,Custom Audience,10247312,2454,173,15744.53997,5053.997329
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Holiday Items & Decorations » Christmas Items & Decor,Custom Audience,964726,240,33,1580.933852,507.4797665
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Holiday Items & Decorations » Halloween Items & Decor,Custom Audience,828808,214,4,1255.559337,403.0345472
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Holiday Items & Decorations » Valentine's Day Items & Decor,Custom Audience,89341,20,3,151.639096,48.67614982
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Party Supplies & Planning,Custom Audience,32025,12,0,50.173071,16.10555579
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Party Supplies & Planning » Event Planning Services,Custom Audience,713089,135,18,1199.385299,385.002681
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Party Supplies & Planning » Party Supplies,Custom Audience,4957219,1102,134,7650.035669,2455.66145
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Personalized Gifts,Custom Audience,870938,214,23,1381.544119,443.4756622
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Photo & Video Services,Custom Audience,68896,16,2,97.135415,31.18046822
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Photo & Video Services » Event Photographers & Studios,Custom Audience,252813,88,12,459.61593,147.5367135
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Photo & Video Services » Photo Printing Services,Custom Audience,318000,69,9,528.930015,169.7865348
Choose your advertiser name,In-Market Categories » Gifts & Occasions » Wedding Planning,Custom Audience,7610743,1782,142,11313.83981,3631.742578
Choose your advertiser name,In-Market Categories » Home & Garden,Custom Audience,330374,60,15,456.15173,146.4247053
Choose your advertiser name,In-Market Categories » Home & Garden » Cookware & Bakeware,Custom Audience,364341,80,19,751.180139,241.1288246
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services,Custom Audience,3383922,799,91,5287.774037,1697.375466
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Architectural Services,Custom Audience,6929727,1798,256,11535.00994,3702.73819
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Carpet Installation,Custom Audience,328385,75,49,661.08075,212.2069208
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Door & Window Installation,Custom Audience,3117348,758,91,4682.443712,1503.064432
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Electrician Services,Custom Audience,159278,50,2,258.402229,82.94711551
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Flooring Services,Custom Audience,1206105,341,34,2282.938283,732.8231888
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » General Contracting & Remodeling Services,Custom Audience,1837463,747,41,3074.91026,987.0461935
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Home Cleaning Services,Custom Audience,1631929,464,27,2674.430786,858.4922823
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Home Inspection Services,Custom Audience,270375,46,5,414.432457,133.0328187
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Interior Design & Decorating Services,Custom Audience,8261634,2017,204,13183.17974,4231.800697
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Landscape Design,Custom Audience,17627917,4122,311,26455.84824,8492.327286
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Locksmith Services,Custom Audience,737629,113,10,967.426095,310.5437765
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Painting Services,Custom Audience,780826,173,11,1280.018195,410.8858406
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Pest Control Services,Custom Audience,4216693,1220,66,6443.837945,2068.47198
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Plumbing Services,Custom Audience,1767661,835,42,3286.314787,1054.907047
Choose your advertiser name,In-Market Categories » Home & Garden » Home & Garden Services » Roofing Services,Custom Audience,2004578,1754,33,4267.96543,1370.016903
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances,Custom Audience,2335538,796,65,3586.550854,1151.282824
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Climate Control & Air Quality,Custom Audience,1019033,429,53,1940.967345,623.0505177
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Climate Control & Air Quality » Air Conditioners,Custom Audience,2962037,1011,126,7010.316401,2250.311565
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Climate Control & Air Quality » Fans,Custom Audience,306305,80,2,575.578399,184.7606661
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Cooking Ranges & Stoves,Custom Audience,2006054,478,52,3621.283207,1162.431909
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Dishwashers,Custom Audience,254282,57,13,438.862451,140.8748468
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Microwaves,Custom Audience,413860,76,8,610.491332,195.9677176
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Refrigerators,Custom Audience,3123391,770,167,5410.570019,1736.792976
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Small Appliances,Custom Audience,3486259,821,102,5737.503614,1841.73866
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Small Appliances » Coffee & Espresso Makers,Custom Audience,1336385,241,61,2152.787738,691.0448639
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Small Appliances » Juicers & Blenders,Custom Audience,804146,229,15,1298.682477,416.8770751
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Small Appliances » Mixers,Custom Audience,238082,42,15,392.025344,125.8401354
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Vacuums,Custom Audience,2609867,514,99,4553.654016,1461.722939
Choose your advertiser name,In-Market Categories » Home & Garden » Home Appliances » Washers & Dryers,Custom Audience,2099738,463,62,3350.346007,1075.461068
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor,Custom Audience,18872137,4403,415,29077.52362,9333.885082
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor » Bedding,Custom Audience,772182,189,11,1454.500602,466.8946932
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor » Curtains & Window Treatments,Custom Audience,1309628,298,28,2141.750167,687.5018036
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor » Fireplaces,Custom Audience,1053518,180,31,1713.805712,550.1316336
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor » Lights & Fixtures,Custom Audience,4695367,888,183,7397.314925,2374.538091
Choose your advertiser name,In-Market Categories » Home & Garden » Home Decor » Rugs & Carpets,Custom Audience,1925398,414,112,3803.284899,1220.854453
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings,Custom Audience,6753334,2090,162,10631.57823,3412.736613
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Bedroom,Custom Audience,2717143,629,94,4561.255421,1464.16299
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Bedroom » Beds & Bed Frames,Custom Audience,1120316,260,69,2325.002266,746.3257274
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Bedroom » Mattresses,Custom Audience,1733872,606,98,3869.878981,1242.231153
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Home Office,Custom Audience,1026850,194,51,1831.561761,587.9313253
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Home Storage & Shelving,Custom Audience,6627625,2087,237,11391.06529,3656.531958
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Kitchen & Dining Room,Custom Audience,2262303,609,116,4095.378232,1314.616412
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Living Room,Custom Audience,3250832,994,81,5432.714956,1743.901501
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Living Room » Accent Tables,Custom Audience,328264,73,8,556.113015,178.5122778
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Living Room » Sofas,Custom Audience,1784938,462,60,3551.768839,1140.117797
Choose your advertiser name,In-Market Categories » Home & Garden » Home Furnishings » Nursery,Custom Audience,689503,145,21,1171.856399,376.1659041
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement,Custom Audience,6803120,1658,168,10472.16597,3361.565275
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Flooring,Custom Audience,1698644,372,38,2891.936339,928.3115648
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Kitchen & Bathroom Cabinets,Custom Audience,2202350,589,52,4031.063284,1293.971314
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Kitchen & Bathroom Counters,Custom Audience,371022,121,17,678.643652,217.8446123
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Paint,Custom Audience,3763277,793,65,5624.317955,1805.406064
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Plumbing Fixtures,Custom Audience,4465746,920,151,7225.183916,2319.284037
Choose your advertiser name,In-Market Categories » Home & Garden » Home Improvement » Tools,Custom Audience,10905560,3063,347,18078.4436,5803.180394
Choose your advertiser name,In-Market Categories » Home & Garden » Home Security,Custom Audience,641150,164,41,1279.734637,410.7948185
Choose your advertiser name,In-Market Categories » Home & Garden » Household Supplies,Custom Audience,1165221,271,13,1847.398465,593.0149073
Choose your advertiser name,In-Market Categories » Home & Garden » Household Supplies » Household Cleaning Supplies,Custom Audience,4852026,1467,100,7864.903581,2524.63405
Choose your advertiser name,In-Market Categories » Home & Garden » Household Supplies » Pest Control Supplies,Custom Audience,5274736,1579,79,8147.995835,2615.506663
Choose your advertiser name,In-Market Categories » Home & Garden » Kitchen Tools & Utensils,Custom Audience,7017514,1453,204,11533.71727,3702.323244
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items,Custom Audience,88826,54,4,159.082572,51.06550561
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » BBQs & Grills,Custom Audience,2523118,665,78,4661.552706,1496.358419
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » Garden & Outdoor Furniture,Custom Audience,5149094,1391,104,8413.712712,2700.801781
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » Garden Sheds & Outdoor Structures,Custom Audience,1383549,469,58,3283.608839,1054.038437
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » Lawn Care & Gardening Supplies,Custom Audience,3291854,871,47,5609.881276,1800.77189
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » Lawn Mowers,Custom Audience,4450146,1408,193,8573.855725,2752.207688
Choose your advertiser name,In-Market Categories » Home & Garden » Outdoor Items » Pools & Spas,Custom Audience,3813384,1199,127,6656.481635,2136.730605
Choose your advertiser name,In-Market Categories » Home & Garden » Pet Supplies,Custom Audience,2322780,658,56,3631.483874,1165.706324
Choose your advertiser name,In-Market Categories » Home & Garden » Pet Supplies » Cat Food & Supplies,Custom Audience,1504522,436,30,2404.886232,771.9684805
Choose your advertiser name,In-Market Categories » Home & Garden » Pet Supplies » Dog Food & Supplies,Custom Audience,3090660,985,62,4684.457577,1503.710882
Choose your advertiser name,In-Market Categories » Home & Garden » Tableware,Custom Audience,1238885,248,17,1915.580286,614.9012718
Choose your advertiser name,In-Market Categories » Musical Instruments & Accessories,Custom Audience,2666497,569,56,4258.097895,1366.849424
Choose your advertiser name,In-Market Categories » Real Estate,Custom Audience,726166,620,55,1333.214692,427.9619161
Choose your advertiser name,In-Market Categories » Real Estate » Commercial Properties,Custom Audience,514818,83,11,715.518715,229.6815075
Choose your advertiser name,In-Market Categories » Real Estate » Commercial Properties » Commercial Properties (For Rent),Custom Audience,993274,120,34,1216.13746,390.3801247
Choose your advertiser name,In-Market Categories » Real Estate » Commercial Properties » Commercial Properties (For Sale),Custom Audience,1727402,301,52,2169.951191,696.5543323
Choose your advertiser name,In-Market Categories » Real Estate » Moving & Relocation,Custom Audience,1095634,275,40,1942.726696,623.6152694
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties,Custom Audience,3861025,1046,105,5578.838145,1790.807045
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Rent),Custom Audience,2239170,364,86,3788.723016,1216.180088
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Rent) » Apartments (For Rent),Custom Audience,9422828,3101,366,17722.25172,5688.842802
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Rent) » Houses (For Rent),Custom Audience,8603524,2527,339,14712.59991,4722.744572
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale),Custom Audience,3310397,712,47,4983.001597,1599.543513
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Apartments (For Sale),Custom Audience,28241,5,3,51.199553,16.43505651
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Apartments (For Sale) » New Apartments (For Sale),Custom Audience,985926,203,41,1902.958494,610.8496766
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Apartments (For Sale) » Preowned Apartments (For Sale),Custom Audience,6346589,959,243,10600.33491,3402.707505
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Houses (For Sale),Custom Audience,32731,11,2,56.671067,18.19141251
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Houses (For Sale) » New Houses (For Sale),Custom Audience,4551847,863,179,7643.754954,2453.64534
Choose your advertiser name,In-Market Categories » Real Estate » Residential Properties » Residential Properties (For Sale) » Houses (For Sale) » Preowned Houses (For Sale),Custom Audience,28316346,6116,890,47242.39518,15164.80885
Choose your advertiser name,In-Market Categories » Seasonal Shopping,Custom Audience,21635,18,2,42.087918,13.51022168
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Back-to-School Shopping,Custom Audience,106546,35,0,161.576817,51.86615826
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Back-to-School Shopping » Back-to-School Apparel & Accessories,Custom Audience,4977014,1525,155,8000.234958,2568.075422
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Back-to-School Shopping » School Supplies,Custom Audience,5219706,1398,157,8296.50533,2663.178211
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Black Friday Shopping,Custom Audience,4360657,1720,216,8677.223843,2785.388854
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Black Friday Shopping » In-Store Black Friday Shopping,Custom Audience,1949944,751,67,2942.934527,944.6819832
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Black Friday Shopping » Online Black Friday Shopping,Custom Audience,11144647,2113,520,20402.64592,6549.249341
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Christmas Shopping,Custom Audience,9172000,3068,350,16485.12717,5291.725823
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Christmas Shopping » After-Christmas Sale Shopping,Custom Audience,1811212,372,83,3142.730246,1008.816409
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Christmas Shopping » In-Store Christmas Shopping,Custom Audience,4047198,1373,132,6021.326515,1932.845811
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Christmas Shopping » Online Christmas Shopping,Custom Audience,5244098,867,284,8889.21934,2853.439408
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Mother's Day Shopping,Custom Audience,1983989,671,87,4127.759493,1325.010797
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Mother's Day Shopping » Mother's Day Dining,Custom Audience,3398338,605,141,5054.116153,1622.371285
Choose your advertiser name,In-Market Categories » Seasonal Shopping » Mother's Day Shopping » Mother's Day Flowers & Greeting Cards,Custom Audience,7799378,1969,350,13892.761,4459.576281
Choose your advertiser name,In-Market Categories » Software,Custom Audience,148774,41,5,208.412925,66.90054893
Choose your advertiser name,In-Market Categories » Software » Accounting Software,Custom Audience,2008027,337,142,3083.349092,989.7550585
Choose your advertiser name,In-Market Categories » Software » Antivirus & Security Software,Custom Audience,6023402,1384,240,10767.87133,3456.486696
Choose your advertiser name,In-Market Categories » Software » Audio & Music Software,Custom Audience,2291326,496,44,3804.528152,1221.253537
Choose your advertiser name,In-Market Categories » Software » Business & Productivity Software,Custom Audience,16842567,3458,529,26514.99317,8511.312808
Choose your advertiser name,In-Market Categories » Software » Design Software,Custom Audience,2907776,857,143,5143.281371,1650.99332
Choose your advertiser name,In-Market Categories » Software » Design Software » Drawing & Animation Software,Custom Audience,4497508,738,167,6790.67801,2179.807641
Choose your advertiser name,In-Market Categories » Software » Design Software » Photo Software,Custom Audience,3837868,868,150,6095.526115,1956.663883
Choose your advertiser name,In-Market Categories » Software » Video Editing & Production Software,Custom Audience,2875331,1460,140,5547.53877,1780.759945
Choose your advertiser name,In-Market Categories » Sports & Fitness,Custom Audience,316105,84,6,422.3487,135.5739327
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services,Custom Audience,44674,14,0,64.18602,20.60371242
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services » Exercise Equipment,Custom Audience,640637,133,24,1047.091227,336.1162839
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services » Exercise Equipment » Fitness Technology Products,Custom Audience,1045004,273,33,1865.517432,598.8310957
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services » Exercise Equipment » Weights & Strength Training Equipment,Custom Audience,2237760,654,53,4226.298502,1356.641819
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services » Fitness Classes & Personal Training Services,Custom Audience,2864638,620,41,4628.989613,1485.905666
Choose your advertiser name,In-Market Categories » Sports & Fitness » Fitness Products & Services » Gyms & Athletic Clubs,Custom Audience,700465,155,22,1123.602469,360.6763925
Choose your advertiser name,In-Market Categories » Sports & Fitness » Outdoor Recreational Equipment,Custom Audience,1040830,195,39,1610.172612,516.8654085
Choose your advertiser name,In-Market Categories » Sports & Fitness » Outdoor Recreational Equipment » Camping & Hiking Equipment,Custom Audience,9509360,2387,204,15474.89609,4967.441645
Choose your advertiser name,In-Market Categories » Sports & Fitness » Outdoor Recreational Equipment » Fishing Equipment,Custom Audience,6556421,2097,174,10461.63311,3358.184229
Choose your advertiser name,In-Market Categories » Sports & Fitness » Sporting Goods,Custom Audience,2942268,626,56,4462.357541,1432.416771
Choose your advertiser name,In-Market Categories » Sports & Fitness » Sporting Goods » Golf Equipment,Custom Audience,11696173,2744,321,19948.22055,6403.378796
Choose your advertiser name,In-Market Categories » Sports & Fitness » Sporting Goods » Winter Sports Equipment & Accessories,Custom Audience,626852,86,16,958.711903,307.7465209
Choose your advertiser name,In-Market Categories » Telecom,Custom Audience,65597,12,3,89.442339,28.71099082
Choose your advertiser name,In-Market Categories » Telecom » Cable & Satellite TV Providers,Custom Audience,5201277,1828,168,9957.538738,3196.369935
Choose your advertiser name,In-Market Categories » Telecom » Internet Service Providers,Custom Audience,10012267,4206,446,20556.39289,6598.602116
Choose your advertiser name,In-Market Categories » Telecom » Mobile Phone Service Providers,Custom Audience,11649675,4762,491,22008.65044,7064.77679
Choose your advertiser name,In-Market Categories » Travel,Custom Audience,277832,77,7,392.993211,126.1508207
Choose your advertiser name,In-Market Categories » Travel » Air Travel,Custom Audience,17358888,3619,499,27519.02003,8833.605428
Choose your advertiser name,In-Market Categories » Travel » Air Travel » Air Travel by Class,Custom Audience,45372,22,1,108.934723,34.96804608
Choose your advertiser name,In-Market Categories » Travel » Air Travel » Air Travel by Class » Business & First Class,Custom Audience,28486,6,3,60.323954,19.36398923
Choose your advertiser name,In-Market Categories » Travel » Air Travel » Air Travel by Class » Economy Class,Custom Audience,54584,25,2,118.734624,38.1138143
Choose your advertiser name,In-Market Categories » Travel » Bus & Rail Travel,Custom Audience,2095069,378,53,3282.374588,1053.642243
Choose your advertiser name,In-Market Categories » Travel » Car Rental,Custom Audience,1735639,342,127,3013.838045,967.4420124
Choose your advertiser name,"In-Market Categories » Travel » Car Rental » Economy, Compact & Mid-size Car Rental",Custom Audience,12195,4,1,26.174081,8.401880001
Choose your advertiser name,In-Market Categories » Travel » Car Rental » Full-size & Standard Car Rental,Custom Audience,134805,14,3,201.510258,64.68479282
Choose your advertiser name,"In-Market Categories » Travel » Car Rental » Luxury, Convertible & Specialty Car Rental",Custom Audience,12344,2,1,23.462082,7.531328322
Choose your advertiser name,In-Market Categories » Travel » Car Rental » Minivan & SUV Rental,Custom Audience,8368,2,0,14.973335,4.806440535
Choose your advertiser name,In-Market Categories » Travel » Cruises,Custom Audience,6325633,1425,151,10023.08414,3217.41001
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations,Custom Audience,16400299,3287,438,25141.17149,8070.31605
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Hotels by Star Rating,Custom Audience,8683,3,1,22.187829,7.122293109
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Hotels by Star Rating » 1 & 2 Star Hotels,Custom Audience,9170,4,1,15.612043,5.011465803
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Hotels by Star Rating » 3 Star Hotels,Custom Audience,16229,6,0,41.434628,13.30051559
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Hotels by Star Rating » 4 Star Hotels,Custom Audience,24115,1,0,44.525676,14.292742
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Hotels by Star Rating » 5 Star Hotels,Custom Audience,32792,5,2,72.282094,23.20255217
Choose your advertiser name,In-Market Categories » Travel » Hotels & Accommodations » Vacation Rentals,Custom Audience,5272631,1467,226,8923.360632,2864.398763
Choose your advertiser name,In-Market Categories » Travel » Sightseeing Tours & Tourist Attractions,Custom Audience,4217015,887,103,7174.816354,2303.11605
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination,Custom Audience,309867,299,4,643.850913,206.6761431
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific,Custom Audience,1579485,273,74,2694.571615,864.9574884
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Australia,Custom Audience,324019,55,9,458.846156,147.2896161
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Australia » Trips to Brisbane,Custom Audience,10841,7,0,18.587836,5.966695356
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Australia » Trips to Melbourne,Custom Audience,63637,13,0,96.833136,31.08343666
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Australia » Trips to Perth,Custom Audience,10670,0,0,17.783887,5.708627727
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Australia » Trips to Sydney,Custom Audience,132085,32,5,244.126635,78.36464984
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to China,Custom Audience,198907,64,20,286.415544,91.93938962
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to China » Trips to Beijing,Custom Audience,13094,2,0,19.851983,6.372486543
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to China » Trips to Guangzhou,Custom Audience,7892,2,2,12.695743,4.075333503
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to China » Trips to Shanghai,Custom Audience,15046,4,0,23.805332,7.641511572
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Hong Kong,Custom Audience,319094,87,21,401.036242,128.7326337
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India,Custom Audience,2036491,695,58,3707.194047,1190.009289
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Bangalore,Custom Audience,6525,2,0,11.124747,3.571043787
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Chennai,Custom Audience,11130,5,0,17.887271,5.741813991
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Delhi,Custom Audience,12003,5,0,20.165782,6.473216022
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Goa,Custom Audience,16968,4,2,34.188814,10.97460929
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Hyderabad,Custom Audience,7766,1,1,12.566338,4.033794498
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Jaipur,Custom Audience,7840,4,2,12.71931,4.08289851
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Kolkata,Custom Audience,8437,3,1,14.733068,4.729314828
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to India » Trips to Mumbai,Custom Audience,32489,9,0,49.773234,15.97720811
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Indonesia,Custom Audience,85163,7,7,163.805269,52.58149135
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Indonesia » Trips to Bali,Custom Audience,80760,15,1,144.831783,46.49100234
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Indonesia » Trips to Jakarta,Custom Audience,32648,19,1,50.290119,16.1431282
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan,Custom Audience,2063793,502,83,3377.615023,1084.214422
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Fukuoka,Custom Audience,11125,0,0,18.025888,5.786310048
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Kyoto-Osaka-Kobe,Custom Audience,225564,18,5,251.201804,80.63577908
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Nagoya,Custom Audience,10313,3,0,16.453921,5.281708641
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to Asia-Pacific » Trips to Japan » Trips to Okinawa,Custom Audience,373979,130,15,572.746896,183.8517536
